release_id,track_number,performance_id,track_title,duration_seconds,spotify_track_url,notes
release-june-1976-2020,38,gd-1976-06-11-the-music-never-stopped-2-3,The Music Never Stopped,342,,disc 5 track 4; MusicBrainz recording 3d8d63ac-ee9a-4e78-b5ae-34e508a5c8a6; title aligned uniquely and monotonically with the gd-1976-06-11 setlist.
release-june-1976-2020,39,gd-1976-06-11-ship-of-fools-2-4,Ship of Fools,431,,disc 5 track 5; MusicBrainz recording f59e21c6-cde2-4d78-9fd6-8643057c7c86; title aligned uniquely and monotonically with the gd-1976-06-11 setlist.
release-june-1976-2020,40,gd-1976-06-11-samson-and-delilah-2-5,Samson and Delilah,429,,disc 6 track 1; MusicBrainz recording 5947b718-a2e1-49a6-a833-01f5b6fd331c; title aligned uniquely and monotonically with the gd-1976-06-11 setlist.
release-june-1976-2020,41,gd-1976-06-11-sugaree-2-6,Sugaree,665,,disc 6 track 2; MusicBrainz recording de7e9276-28d8-4b97-8191-7101fd9166bc; title aligned uniquely and monotonically with the gd-1976-06-11 setlist.
release-june-1976-2020,42,gd-1976-06-11-sugar-magnolia-2-7,Sugar Magnolia >,364,,disc 6 track 3; MusicBrainz recording 92666618-ab43-4edc-a757-6c61cf6c0eb0; title aligned uniquely and monotonically with the gd-1976-06-11 setlist.
release-june-1976-2020,43,gd-1976-06-11-eyes-of-the-world-2-8,Eyes of the World >,792,,disc 6 track 4; MusicBrainz recording eaad7697-936e-4bc6-a423-39613fdfea2c; title aligned uniquely and monotonically with the gd-1976-06-11 setlist.
release-june-1976-2020,44,gd-1976-06-11-stella-blue-2-9,Stella Blue,649,,disc 6 track 5; MusicBrainz recording 6cce1bfa-f046-44df-9133-99c8bf1dac2a; title aligned uniquely and monotonically with the gd-1976-06-11 setlist.
release-june-1976-2020,45,gd-1976-06-11-sunshine-daydream-2-10,Sunshine Daydream,209,,disc 6 track 6; MusicBrainz recording 50c0831a-6025-4240-b0d6-c2c57b19eb42; title aligned uniquely and monotonically with the gd-1976-06-11 setlist.
release-june-1976-2020,46,gd-1976-06-11-johnny-b-goode-3-1,Johnny B. Goode,255,,disc 6 track 7; MusicBrainz recording 09db4d87-f866-4b1b-9480-78c703289976; title aligned uniquely and monotonically with the gd-1976-06-11 setlist.
release-june-1976-2020,47,,Cold Rain and Snow,409,,disc 7 track 1; MusicBrainz recording 7e66891f-c683-4ed0-a767-66199551f473; no canonical performance mapped: setlist alignment for gd-1976-06-14 held (title matches more than one setlist position (ambiguous alignment)).
release-june-1976-2020,48,gd-1976-06-14-mama-tried-2-2,Mama Tried,225,,disc 7 track 2; MusicBrainz recording a135f7f3-b14c-4f75-932f-449573a1e85e; title aligned uniquely and monotonically with the gd-1976-06-14 setlist.
release-june-1976-2020,49,gd-1976-06-14-row-jimmy-2-3,Row Jimmy,613,,disc 7 track 3; MusicBrainz recording 690a936d-4f64-4822-a407-fb7686280598; title aligned uniquely and monotonically with the gd-1976-06-14 setlist.
release-june-1976-2020,50,gd-1976-06-14-cassidy-2-4,Cassidy,308,,disc 7 track 4; MusicBrainz recording f0d2f9a8-dedb-49c3-9a12-71644850cc6c; title aligned uniquely and monotonically with the gd-1976-06-14 setlist.
release-june-1976-2020,51,gd-1976-06-14-brown-eyed-women-2-5,Brown Eyed Women,326,,disc 7 track 5; MusicBrainz recording 4eba7b59-8fe1-4916-82e1-6bb21b7d1d41; title aligned uniquely and monotonically with the gd-1976-06-14 setlist.
release-june-1976-2020,52,gd-1976-06-14-big-river-2-6,Big River,381,,disc 7 track 6; MusicBrainz recording 6facb888-164c-423d-ba47-da0bb993c1c0; title aligned uniquely and monotonically with the gd-1976-06-14 setlist.
release-june-1976-2020,53,gd-1976-06-14-might-as-well-2-7,Might as Well,360,,disc 7 track 7; MusicBrainz recording 240dea03-24b0-4e76-a0e3-b9017d77acce; title aligned uniquely and monotonically with the gd-1976-06-14 setlist.
release-june-1976-2020,54,gd-1976-06-14-lazy-lightning-2-8,Lazy Lightning >,176,,disc 7 track 8; MusicBrainz recording aca610d1-be58-48f2-8f0f-815bcc98db5c; title aligned uniquely and monotonically with the gd-1976-06-14 setlist.
release-june-1976-2020,55,gd-1976-06-14-supplication-2-9,Supplication,293,,disc 7 track 9; MusicBrainz recording 7bee5adc-98f6-4d5d-a646-6f8b40d12cf7; title aligned uniquely and monotonically with the gd-1976-06-14 setlist.
release-june-1976-2020,56,gd-1976-06-14-tennessee-jed-2-10,Tennessee Jed,537,,disc 7 track 10; MusicBrainz recording fff6dd42-dc5c-45ce-a00e-56f859ee4b0e; title aligned uniquely and monotonically with the gd-1976-06-14 setlist.
release-june-1976-2020,57,gd-1976-06-14-playing-in-the-band-2-11,Playing in the Band >,1180,,disc 8 track 1; MusicBrainz recording de9ec312-9bd3-4bb1-a2c2-6ec497daf5b7; title aligned uniquely and monotonically with the gd-1976-06-14 setlist.
release-june-1976-2020,58,gd-1976-06-14-the-wheel-3-1,The Wheel,369,,disc 8 track 2; MusicBrainz recording 59831017-05ca-4737-8963-70bd90843446; title aligned uniquely and monotonically with the gd-1976-06-14 setlist.
release-june-1976-2020,59,gd-1976-06-14-samson-and-delilah-3-2,Samson and Delilah,396,,disc 8 track 3; MusicBrainz recording e18153a9-2126-4e7a-b955-47917a0c093c; title aligned uniquely and monotonically with the gd-1976-06-14 setlist.
release-june-1976-2020,60,gd-1976-06-14-high-time-3-3,High Time,592,,disc 8 track 4; MusicBrainz recording 4543f337-9f27-4b5e-9a5e-76f9db878946; title aligned uniquely and monotonically with the gd-1976-06-14 setlist.
release-june-1976-2020,61,gd-1976-06-14-the-music-never-stopped-3-4,The Music Never Stopped,326,,disc 8 track 5; MusicBrainz recording 237a45ec-9085-4d7d-9ffc-1af193992036; title aligned uniquely and monotonically with the gd-1976-06-14 setlist.
release-june-1976-2020,62,gd-1976-06-14-crazy-fingers-3-5,Crazy Fingers,693,,disc 8 track 6; MusicBrainz recording 00cd70a1-23da-4a93-80de-ee0bd27841b5; title aligned uniquely and monotonically with the gd-1976-06-14 setlist.
release-june-1976-2020,63,gd-1976-06-14-dancin-in-the-streets-3-6,Dancing in the Street >,757,,disc 9 track 1; MusicBrainz recording 631b4165-2798-48ac-a2f0-b508d238d480; title aligned uniquely and monotonically with the gd-1976-06-14 setlist.
release-june-1976-2020,64,gd-1976-06-14-cosmic-charlie-3-7,Cosmic Charlie,527,,disc 9 track 2; MusicBrainz recording d50b433d-a1fd-455b-ab2b-9fb0fb4f312a; title aligned uniquely and monotonically with the gd-1976-06-14 setlist.
release-june-1976-2020,65,gd-1976-06-14-help-on-the-way-3-8,Help on the Way >,295,,disc 9 track 3; MusicBrainz recording 5719e8be-afb9-4dc3-a1dd-17c831d75ab8; title aligned uniquely and monotonically with the gd-1976-06-14 setlist.
release-june-1976-2020,66,gd-1976-06-14-slipknot-3-9,Slipknot! >,780,,disc 9 track 4; MusicBrainz recording 0f85e71e-5522-4442-8974-a4e9142cc273; title aligned uniquely and monotonically with the gd-1976-06-14 setlist.
release-june-1976-2020,67,gd-1976-06-14-franklin-s-tower-3-10,Franklin’s Tower >,663,,disc 9 track 5; MusicBrainz recording 3c0f4fee-34b4-48fa-b5b6-0f258d901034; title aligned uniquely and monotonically with the gd-1976-06-14 setlist.
release-june-1976-2020,68,gd-1976-06-14-around-and-around-3-11,Around and Around,438,,disc 9 track 6; MusicBrainz recording b0d160c3-bf4f-44ff-abde-63e50b058464; title aligned uniquely and monotonically with the gd-1976-06-14 setlist.
release-june-1976-2020,69,gd-1976-06-14-u-s-blues-4-1,U.S. Blues,352,,disc 9 track 7; MusicBrainz recording 5d71afbd-6e54-4c86-af51-5dc4745a3f32; title aligned uniquely and monotonically with the gd-1976-06-14 setlist.
release-june-1976-2020,70,gd-1976-06-15-promised-land-1-1,Promised Land,266,,disc 10 track 1; MusicBrainz recording 503655df-560c-4bd8-9dbf-0ce3af22d801; title aligned uniquely and monotonically with the gd-1976-06-15 setlist.
release-june-1976-2020,71,gd-1976-06-15-sugaree-1-2,Sugaree,584,,disc 10 track 2; MusicBrainz recording 87fb8d78-78b5-4b4e-9d12-c01e368ca54f; title aligned uniquely and monotonically with the gd-1976-06-15 setlist.
release-june-1976-2020,72,gd-1976-06-15-cassidy-1-3,Cassidy,298,,disc 10 track 3; MusicBrainz recording 635f13ff-45b1-468d-b105-d6d763d8b52a; title aligned uniquely and monotonically with the gd-1976-06-15 setlist.
release-june-1976-2020,73,gd-1976-06-15-candyman-1-4,Candyman,468,,disc 10 track 4; MusicBrainz recording bf1face7-499e-4307-957e-a9a7f14dce4e; title aligned uniquely and monotonically with the gd-1976-06-15 setlist.
release-june-1976-2020,74,gd-1976-06-15-the-music-never-stopped-1-5,The Music Never Stopped,352,,disc 10 track 5; MusicBrainz recording 9ded761a-930f-4a46-a533-923b666ede94; title aligned uniquely and monotonically with the gd-1976-06-15 setlist.
release-june-1976-2020,75,gd-1976-06-15-it-must-have-been-the-roses-1-6,It Must Have Been the Roses,438,,disc 10 track 6; MusicBrainz recording a1063807-83fa-47cb-a1e0-b800b28677b5; title aligned uniquely and monotonically with the gd-1976-06-15 setlist.
release-june-1976-2020,76,gd-1976-06-15-looks-like-rain-1-7,Looks Like Rain,426,,disc 10 track 7; MusicBrainz recording 93052897-3737-4fc4-b3fc-5bf4926ae036; title aligned uniquely and monotonically with the gd-1976-06-15 setlist.
release-june-1976-2020,77,gd-1976-06-15-tennessee-jed-1-8,Tennessee Jed,584,,disc 10 track 8; MusicBrainz recording 81ac368b-9989-4ea2-93c7-a85a1cce6846; title aligned uniquely and monotonically with the gd-1976-06-15 setlist.
release-june-1976-2020,78,gd-1976-06-15-let-it-grow-1-9,Let It Grow >,794,,disc 10 track 9; MusicBrainz recording 06eb465b-1b44-47c0-8cd3-8c156b662ee1; title aligned uniquely and monotonically with the gd-1976-06-15 setlist.
release-june-1976-2020,79,gd-1976-06-15-might-as-well-1-10,Might as Well,326,,disc 10 track 10; MusicBrainz recording 66cc7926-f6a4-4d59-a156-4d5b351ece54; title aligned uniquely and monotonically with the gd-1976-06-15 setlist.
release-june-1976-2020,80,gd-1976-06-15-saint-stephen-2-1,St. Stephen >,671,,disc 11 track 1; MusicBrainz recording b75de6b6-86a5-4cfc-b0bb-2e1bf66c3856; title aligned uniquely and monotonically with the gd-1976-06-15 setlist.
release-june-1976-2020,81,gd-1976-06-15-not-fade-away-2-2,Not Fade Away >,735,,disc 11 track 2; MusicBrainz recording 154ffb89-2fe7-4b85-a623-3c95a332343b; title aligned uniquely and monotonically with the gd-1976-06-15 setlist.
release-june-1976-2020,82,gd-1976-06-15-stella-blue-2-4,Stella Blue,833,,disc 11 track 3; MusicBrainz recording e74bd5bc-dbb9-41ac-91dd-81a9587a2ee3; title aligned uniquely and monotonically with the gd-1976-06-15 setlist.
release-june-1976-2020,83,gd-1976-06-15-samson-and-delilah-2-5,Samson and Delilah,385,,disc 11 track 4; MusicBrainz recording 74a75524-199a-4868-abe4-ea8e2f1ebdfd; title aligned uniquely and monotonically with the gd-1976-06-15 setlist.
release-june-1976-2020,84,gd-1976-06-15-friend-of-the-devil-2-6,Friend of the Devil,504,,disc 11 track 5; MusicBrainz recording 49c4cc87-04f3-40e2-a6b1-16c3aa09c305; title aligned uniquely and monotonically with the gd-1976-06-15 setlist.
release-june-1976-2020,85,gd-1976-06-15-dancin-in-the-streets-2-7,Dancing in the Street >,781,,disc 12 track 1; MusicBrainz recording b01a047f-e417-4421-b34a-0178b902d480; title aligned uniquely and monotonically with the gd-1976-06-15 setlist.
release-june-1976-2020,86,gd-1976-06-15-the-wheel-2-8,The Wheel >,284,,disc 12 track 2; MusicBrainz recording 59fda950-8452-4f2b-9a1f-a5a5295f3535; title aligned uniquely and monotonically with the gd-1976-06-15 setlist.
release-june-1976-2020,87,gd-1976-06-15-sugar-magnolia-2-9,Sugar Magnolia,365,,disc 12 track 3; MusicBrainz recording 7e464ca7-6c15-4851-a307-87f77ee9c432; title aligned uniquely and monotonically with the gd-1976-06-15 setlist.
release-june-1976-2020,88,gd-1976-06-15-scarlet-begonias-2-10,Scarlet Begonias >,290,,disc 12 track 4; MusicBrainz recording 201bc7ea-11b6-4d28-8489-ddc417cc7e91; title aligned uniquely and monotonically with the gd-1976-06-15 setlist.
release-june-1976-2020,89,gd-1976-06-15-sunshine-daydream-2-11,Sunshine Daydream,218,,disc 12 track 5; MusicBrainz recording 1af59dd1-04cf-4b1e-bb1b-871327ba50c5; title aligned uniquely and monotonically with the gd-1976-06-15 setlist.
release-june-1976-2020,90,gd-1976-06-15-johnny-b-goode-3-1,Johnny B. Goode,252,,disc 12 track 6; MusicBrainz recording 0981ef52-3b7b-45fe-8281-28c837b162be; title aligned uniquely and monotonically with the gd-1976-06-15 setlist.
release-june-1976-2020,91,gd-1976-06-19-help-on-the-way-1-1,Help on the Way >,350,,disc 13 track 1; MusicBrainz recording 8f7fc013-be4d-4e21-a952-0a902bee45e9; title aligned uniquely and monotonically with the gd-1976-06-19 setlist.
release-june-1976-2020,92,gd-1976-06-19-slipknot-1-2,Slipknot! >,390,,disc 13 track 2; MusicBrainz recording 6ef4f90e-2d8f-4585-ad10-905cfea58541; title aligned uniquely and monotonically with the gd-1976-06-19 setlist.
release-june-1976-2020,93,gd-1976-06-19-franklin-s-tower-1-3,Franklin’s Tower >,578,,disc 13 track 3; MusicBrainz recording 51c59eca-4fa4-45ae-899e-041bf58f55b4; title aligned uniquely and monotonically with the gd-1976-06-19 setlist.
release-june-1976-2020,94,gd-1976-06-19-the-music-never-stopped-1-4,The Music Never Stopped,365,,disc 13 track 4; MusicBrainz recording ae39d140-7838-4e02-b566-6495a0aafe63; title aligned uniquely and monotonically with the gd-1976-06-19 setlist.
release-june-1976-2020,95,gd-1976-06-19-brown-eyed-women-1-5,Brown Eyed Women,327,,disc 13 track 5; MusicBrainz recording fe9fdb2d-d061-4930-bce5-38f1e6720a28; title aligned uniquely and monotonically with the gd-1976-06-19 setlist.
release-june-1976-2020,96,gd-1976-06-19-cassidy-1-6,Cassidy,295,,disc 13 track 6; MusicBrainz recording 212cda40-ee46-4d2f-953c-3fc659760e41; title aligned uniquely and monotonically with the gd-1976-06-19 setlist.
release-june-1976-2020,97,gd-1976-06-19-they-love-each-other-1-7,They Love Each Other,454,,disc 13 track 7; MusicBrainz recording 94eea96e-dbae-4453-b0f5-2a4437b9e58f; title aligned uniquely and monotonically with the gd-1976-06-19 setlist.
release-june-1976-2020,98,gd-1976-06-19-looks-like-rain-1-8,Looks Like Rain,482,,disc 13 track 8; MusicBrainz recording bd5562f9-be1d-49aa-b45e-52282f7cf1e9; title aligned uniquely and monotonically with the gd-1976-06-19 setlist.
release-june-1976-2020,99,gd-1976-06-19-tennessee-jed-1-9,Tennessee Jed,509,,disc 13 track 9; MusicBrainz recording d31209c0-5fd0-4d2f-893a-16213f7ed822; title aligned uniquely and monotonically with the gd-1976-06-19 setlist.
release-june-1976-2020,100,gd-1976-06-19-playing-in-the-band-1-10,Playing in the Band,1154,,disc 14 track 1; MusicBrainz recording 2d6d1ecf-d09e-4d98-ac29-603a6daf3ca0; title aligned uniquely and monotonically with the gd-1976-06-19 setlist.
release-june-1976-2020,101,gd-1976-06-19-might-as-well-2-1,Might as Well,385,,disc 14 track 2; MusicBrainz recording 50a2a7f6-12b2-4968-a906-7b5552a00238; title aligned uniquely and monotonically with the gd-1976-06-19 setlist.
release-june-1976-2020,102,gd-1976-06-19-samson-and-delilah-2-2,Samson and Delilah,427,,disc 14 track 3; MusicBrainz recording df02fec9-4f57-4ebc-abef-0ddd6f2069b7; title aligned uniquely and monotonically with the gd-1976-06-19 setlist.
release-june-1976-2020,103,gd-1976-06-19-high-time-2-3,High Time,578,,disc 14 track 4; MusicBrainz recording 289b9b0b-bde4-4a3d-a9da-77cdd44d8e91; title aligned uniquely and monotonically with the gd-1976-06-19 setlist.
release-june-1976-2020,104,,Let It Grow >,789,,disc 15 track 1; MusicBrainz recording cb49ecfd-6f43-4a29-bcfd-bf79d09d956a; no canonical performance mapped: setlist alignment for gd-1976-06-19 held (title matches more than one setlist position (ambiguous alignment)).
release-june-1976-2020,105,gd-1976-06-19-dancin-in-the-streets-2-7,Dancing in the Street >,620,,disc 15 track 2; MusicBrainz recording 248cd03e-b5c7-45c5-ad73-cfff67ead737; title aligned uniquely and monotonically with the gd-1976-06-19 setlist.
release-june-1976-2020,106,gd-1976-06-19-cosmic-charlie-2-8,Cosmic Charlie,551,,disc 15 track 3; MusicBrainz recording 776c3f55-1c72-4316-a93b-9d270fac0d65; title aligned uniquely and monotonically with the gd-1976-06-19 setlist.
release-june-1976-2020,107,gd-1976-06-19-around-and-around-2-9,Around and Around >,388,,disc 15 track 4; MusicBrainz recording 56d42c66-bd9c-4aaa-90f9-4b73951de335; title aligned uniquely and monotonically with the gd-1976-06-19 setlist.
release-june-1976-2020,108,gd-1976-06-19-goin-down-the-road-feelin-bad-2-10,Goin’ Down the Road Feeling Bad >,436,,disc 15 track 5; MusicBrainz recording 12ec67ca-61b6-4c43-8d56-0b8e23b2e970; title aligned uniquely and monotonically with the gd-1976-06-19 setlist.
release-june-1976-2020,109,gd-1976-06-19-one-more-saturday-night-2-11,One More Saturday Night,298,,disc 15 track 6; MusicBrainz recording e537853b-abd3-4261-b826-17dd67911b5c; title aligned uniquely and monotonically with the gd-1976-06-19 setlist.
release-june-1976-2020,110,gd-1976-06-19-not-fade-away-3-1,Not Fade Away,483,,disc 15 track 7; MusicBrainz recording bc7bb05c-c42e-4156-a329-5e699ebfc816; title aligned uniquely and monotonically with the gd-1976-06-19 setlist.
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,1,,Truckin',598,,disc 1 track 1; MusicBrainz recording 6d52ff04-6ddf-484c-aeea-1d5802e1d9e7; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,2,,Bertha,383,,disc 1 track 2; MusicBrainz recording d0838ade-b90d-4f28-a139-3e1f90a227c2; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,3,,Next Time You See Me,251,,disc 1 track 3; MusicBrainz recording 23f398f6-fe21-4acf-9cd7-8f94e609ca36; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,4,,Beat It On Down the Line,230,,disc 1 track 4; MusicBrainz recording 3956cd1d-3436-48c6-8043-c054894e676d; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,5,,Bird Song,562,,disc 1 track 5; MusicBrainz recording ae21eff0-769f-48cb-bb41-ef698cd52e2e; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,6,,Dark Hollow,210,,disc 1 track 6; MusicBrainz recording 025eda79-07f0-4732-96c4-3dca59a39096; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,7,,Second That Emotion,334,,disc 1 track 7; MusicBrainz recording d775e060-871c-4c74-8d67-b22024dc8b6f; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,8,,Me and My Uncle,220,,disc 1 track 8; MusicBrainz recording 0b777ff8-5865-4710-8d6e-02a469dd0de5; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,9,,Cumberland Blues,304,,disc 1 track 9; MusicBrainz recording 3e9cc30a-3005-40c2-91e4-327924479fa5; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,10,,Good Lovin' >,150,,disc 1 track 10; MusicBrainz recording cf7593b1-c990-4028-8794-6033493cb644; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,11,,Drums >,338,,disc 1 track 11; MusicBrainz recording e415b4df-306e-4878-a6cf-e6a8c5e445a8; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,12,,Good Lovin',887,,disc 1 track 12; MusicBrainz recording dcc53581-df41-45cb-83e5-1f75c64543f9; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,13,,Sugar Magnolia,393,,disc 2 track 1; MusicBrainz recording e0653cd8-7bb5-4f02-ada8-2dc1c64be967; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,14,,Loser,424,,disc 2 track 2; MusicBrainz recording 155bdbae-14d3-40be-b2b9-92aeac0e9746; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,15,,Ain't It Crazy (The Rub),387,,disc 2 track 3; MusicBrainz recording 48bf5680-a26a-4b20-a21e-323efebdc6b5; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,16,,El Paso,397,,disc 2 track 4; MusicBrainz recording d1de985c-ddca-41ef-b052-c8fe99866311; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,17,,I’m a King Bee,504,,disc 2 track 5; MusicBrainz recording c811b143-101b-478d-889e-074b734c0582; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,18,,Ripple,335,,disc 2 track 6; MusicBrainz recording 2be59687-af2d-429d-958d-2329a067654e; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,19,,Me and Bobby McGee,372,,disc 2 track 7; MusicBrainz recording 89819486-81cd-4457-8655-0a49301cdd26; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,20,,Uncle John's Band >,368,,disc 2 track 8; MusicBrainz recording b62e1ad5-953c-46a9-91bf-ecbc0723ce88; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,21,,Turn On Your Lovelight,1343,,disc 2 track 9; MusicBrainz recording 0a66cd36-a94b-4e02-beee-30c74ed7edb4; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,22,,China Cat Sunflower >,291,,disc 3 track 1; MusicBrainz recording 0b1007f6-fa97-460d-ab6b-d60ed28905d5; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,23,,I Know You Rider,374,,disc 3 track 2; MusicBrainz recording c2bd255f-d5fc-4b25-a1f6-e37f244eb794; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,24,,It Hurts Me Too,414,,disc 3 track 3; MusicBrainz recording f2a9ab61-abdf-43dc-9ef8-ecaacb64efd0; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,25,,Sing Me Back Home,591,,disc 3 track 4; MusicBrainz recording e651601b-43e1-4273-be34-9fe2c1ddc463; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,26,,Hard to Handle,598,,disc 3 track 5; MusicBrainz recording 5b5da277-ed53-4017-a960-84775131f575; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,27,,Dark Star >,835,,disc 3 track 6; MusicBrainz recording 3dd8d58a-3e08-4996-9cbe-f26527105ef4; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,28,,St. Stephen >,368,,disc 3 track 7; MusicBrainz recording 2e7aed2c-c202-4804-9851-be8118e74082; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,29,,Not Fade Away >,210,,disc 3 track 8; MusicBrainz recording 612fb834-c4ee-43f5-8ee1-f5b141289e89; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,30,,Goin' Down the Road Feeling Bad >,388,,disc 3 track 9; MusicBrainz recording 9254a25a-67e0-4f95-9424-a3b79b3bda2f; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,31,,Not Fade Away,203,,disc 3 track 10; MusicBrainz recording 0ef50876-33b2-4a23-9e16-fe5e1fe4b6b3; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,32,,Morning Dew,642,,disc 4 track 1; MusicBrainz recording 56387503-5cb8-490e-9229-b2f33f7e26a9; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,33,,New Minglewood Blues,268,,disc 4 track 2; MusicBrainz recording c1bc8a59-fca7-407e-9d06-e39767633f72; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,34,,Wharf Rat,568,,disc 4 track 3; MusicBrainz recording 1cb63283-afb2-424e-b84e-8e6df1ae4191; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,35,,Alligator >,238,,disc 4 track 4; MusicBrainz recording 0914db25-ac93-4cb8-82b4-d12f09ce68b7; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
release-ladies-and-gentlemen-the-grateful-dead-1971-04-29,36,,Drums >,233,,disc 4 track 5; MusicBrainz recording b615fda0-b368-421d-a450-8a409aee4737; no canonical performance mapped: setlist alignment for gd-1971-04-29 held (source_order_conflict_at_track_4:Bird Song).
