performance_id,show_id,song_id,set_number,set_label,position_in_set,encore,segue_into_next,performance_notes,source_key,source_record_id
gd-1970-12-31-cold-rain-and-snow-1-3,gd-1970-12-31,song-cold-rain-and-snow,1,Set 1,3,false,false,Source song UUID 7c85afc8-89a0-44cb-8ed4-ad7849852010; source label 'Cold Rain And Snow'.,gdshowsdb,7c85afc8-89a0-44cb-8ed4-ad7849852010
gd-1970-12-31-easy-wind-1-4,gd-1970-12-31,song-easy-wind,1,Set 1,4,false,false,Source song UUID c5474f04-d985-4804-9398-4462bff7f490; source label 'Easy Wind'.,gdshowsdb,c5474f04-d985-4804-9398-4462bff7f490
gd-1970-12-31-me-and-my-uncle-1-5,gd-1970-12-31,song-me-and-my-uncle,1,Set 1,5,false,false,Source song UUID c6c769c8-68f9-42bf-ad1a-76af60fc137a; source label 'Me And My Uncle'.,gdshowsdb,c6c769c8-68f9-42bf-ad1a-76af60fc137a
gd-1970-12-31-big-railroad-blues-1-6,gd-1970-12-31,song-big-railroad-blues,1,Set 1,6,false,false,Source song UUID 09d1289c-a1e9-4545-a2cf-eb5c2fff9d2b; source label 'Big Railroad Blues'.,gdshowsdb,09d1289c-a1e9-4545-a2cf-eb5c2fff9d2b
gd-1970-12-31-cumberland-blues-1-7,gd-1970-12-31,song-cumberland-blues,1,Set 1,7,false,false,Source song UUID 080f4381-df7b-4a0d-9d8f-7cee0af78e64; source label 'Cumberland Blues'.,gdshowsdb,080f4381-df7b-4a0d-9d8f-7cee0af78e64
gd-1970-12-31-dire-wolf-1-8,gd-1970-12-31,song-dire-wolf,1,Set 1,8,false,false,Source song UUID c08f1afc-5712-496b-9a8b-11facc59caae; source label 'Dire Wolf'.,gdshowsdb,c08f1afc-5712-496b-9a8b-11facc59caae
gd-1970-12-31-cryptical-envelopment-1-9,gd-1970-12-31,song-cryptical-envelopment,1,Set 1,9,false,true,Source song UUID c1a210cf-5dcc-4f49-9743-461a6fc2ced0; source label 'Cryptical Envelopment'.,gdshowsdb,c1a210cf-5dcc-4f49-9743-461a6fc2ced0
gd-1970-12-31-drums-1-10,gd-1970-12-31,song-drums,1,Set 1,10,false,true,Source song UUID bb88623b-fbe2-4e51-8df3-ffed12292412; source label 'Drums'.,gdshowsdb,bb88623b-fbe2-4e51-8df3-ffed12292412
gd-1970-12-31-the-other-one-1-11,gd-1970-12-31,song-the-other-one,1,Set 1,11,false,true,Source song UUID 4af10252-aeb4-44b0-8386-82550ab85f54; source label 'The Other One'.,gdshowsdb,4af10252-aeb4-44b0-8386-82550ab85f54
gd-1970-12-31-black-peter-1-12,gd-1970-12-31,song-black-peter,1,Set 1,12,false,false,Source song UUID 2e6892e3-5903-4888-9fb2-c249253549d2; source label 'Black Peter'.,gdshowsdb,2e6892e3-5903-4888-9fb2-c249253549d2
gd-1970-12-31-sugar-magnolia-1-13,gd-1970-12-31,song-sugar-magnolia,1,Set 1,13,false,false,Source song UUID 7a60514b-0800-441b-9711-4d55ebee22e4; source label 'Sugar Magnolia'.,gdshowsdb,7a60514b-0800-441b-9711-4d55ebee22e4
gd-1970-12-31-china-cat-sunflower-1-14,gd-1970-12-31,song-china-cat-sunflower,1,Set 1,14,false,true,Source song UUID e0a742d7-037a-4727-993d-ba8d56159d76; source label 'China Cat Sunflower'.,gdshowsdb,e0a742d7-037a-4727-993d-ba8d56159d76
gd-1970-12-31-i-know-you-rider-1-15,gd-1970-12-31,song-i-know-you-rider,1,Set 1,15,false,false,Source song UUID 0eac9bd7-4b10-4d7d-8869-b85ea444522d; source label 'I Know You Rider'.,gdshowsdb,0eac9bd7-4b10-4d7d-8869-b85ea444522d
gd-1970-12-31-good-lovin-1-16,gd-1970-12-31,song-good-lovin,1,Set 1,16,false,true,"Source song UUID 8b37350b-cb76-4df2-9444-785478986c75; source label ""Good Lovin'"".",gdshowsdb,8b37350b-cb76-4df2-9444-785478986c75
gd-1970-12-31-uncle-john-s-band-1-17,gd-1970-12-31,song-uncle-john-s-band,1,Set 1,17,false,false,"Source song UUID c1875a28-9e1a-44fd-9c02-7999b4bfb5a1; source label ""Uncle John's Band"".",gdshowsdb,c1875a28-9e1a-44fd-9c02-7999b4bfb5a1
gd-1971-01-21-cold-rain-and-snow-1-1,gd-1971-01-21,song-cold-rain-and-snow,1,Set 1,1,false,false,Source song UUID 99fafa79-3ef9-441a-981a-9ae7588ca3cc; source label 'Cold Rain And Snow'.,gdshowsdb,99fafa79-3ef9-441a-981a-9ae7588ca3cc
gd-1971-01-21-me-and-my-uncle-1-2,gd-1971-01-21,song-me-and-my-uncle,1,Set 1,2,false,false,Source song UUID 85d027bb-26e0-4cb2-b104-249caf299240; source label 'Me And My Uncle'.,gdshowsdb,85d027bb-26e0-4cb2-b104-249caf299240
gd-1971-01-21-smokestack-lightning-1-3,gd-1971-01-21,song-smokestack-lightning,1,Set 1,3,false,true,Source song UUID b474fc34-faef-4703-9aa6-8f49535394b5; source label 'Smokestack Lightning'.,gdshowsdb,b474fc34-faef-4703-9aa6-8f49535394b5
gd-1971-01-21-truckin-1-4,gd-1971-01-21,song-truckin,1,Set 1,4,false,false,"Source song UUID d5f4cfa0-b094-42f1-bc43-f167424784c7; source label ""Truckin'"".",gdshowsdb,d5f4cfa0-b094-42f1-bc43-f167424784c7
gd-1971-01-21-dire-wolf-1-5,gd-1971-01-21,song-dire-wolf,1,Set 1,5,false,false,Source song UUID eb7a562f-9915-4a21-be6d-456cac5c594d; source label 'Dire Wolf'.,gdshowsdb,eb7a562f-9915-4a21-be6d-456cac5c594d
gd-1971-01-21-hard-to-handle-1-6,gd-1971-01-21,song-hard-to-handle,1,Set 1,6,false,false,Source song UUID 5c00b9bb-30cf-4b5c-b07d-ddd656df9ff1; source label 'Hard To Handle'.,gdshowsdb,5c00b9bb-30cf-4b5c-b07d-ddd656df9ff1
gd-1971-01-21-sugar-magnolia-1-7,gd-1971-01-21,song-sugar-magnolia,1,Set 1,7,false,false,Source song UUID d64a3ec0-76bb-4af7-a588-fa05950e7d93; source label 'Sugar Magnolia'.,gdshowsdb,d64a3ec0-76bb-4af7-a588-fa05950e7d93
gd-1971-01-21-black-peter-1-8,gd-1971-01-21,song-black-peter,1,Set 1,8,false,false,Source song UUID ee649ec1-e136-4a10-a662-5a0f7bdf986f; source label 'Black Peter'.,gdshowsdb,ee649ec1-e136-4a10-a662-5a0f7bdf986f
gd-1971-01-21-mama-tried-1-9,gd-1971-01-21,song-mama-tried,1,Set 1,9,false,false,Source song UUID 622638d2-e4e7-4e46-adcb-062a3c33f984; source label 'Mama Tried'.,gdshowsdb,622638d2-e4e7-4e46-adcb-062a3c33f984
gd-1971-01-21-around-and-around-1-10,gd-1971-01-21,song-around-and-around,1,Set 1,10,false,false,Source song UUID 12f54664-c0b9-4c2e-91f6-0d8332936206; source label 'Around And Around'.,gdshowsdb,12f54664-c0b9-4c2e-91f6-0d8332936206
gd-1971-01-21-cumberland-blues-1-11,gd-1971-01-21,song-cumberland-blues,1,Set 1,11,false,false,Source song UUID 9ac8a1d0-9593-448a-94a9-02ddab461339; source label 'Cumberland Blues'.,gdshowsdb,9ac8a1d0-9593-448a-94a9-02ddab461339
gd-1971-01-21-casey-jones-1-12,gd-1971-01-21,song-casey-jones,1,Set 1,12,false,false,Source song UUID 6aa2a520-c897-4761-9d35-270e70633526; source label 'Casey Jones'.,gdshowsdb,6aa2a520-c897-4761-9d35-270e70633526
gd-1971-01-21-cryptical-envelopment-2-1,gd-1971-01-21,song-cryptical-envelopment,2,Set 2,1,false,true,Source song UUID 0f252941-b28c-4034-b0dd-0683f5230958; source label 'Cryptical Envelopment'.,gdshowsdb,0f252941-b28c-4034-b0dd-0683f5230958
gd-1971-01-21-drums-2-2,gd-1971-01-21,song-drums,2,Set 2,2,false,true,Source song UUID ea569cdb-d9c5-41b3-ae05-05627f76fe1f; source label 'Drums'.,gdshowsdb,ea569cdb-d9c5-41b3-ae05-05627f76fe1f
gd-1971-01-21-the-other-one-2-3,gd-1971-01-21,song-the-other-one,2,Set 2,3,false,true,Source song UUID acced918-6ff5-49a5-a4d2-1ed7d073c0db; source label 'The Other One'.,gdshowsdb,acced918-6ff5-49a5-a4d2-1ed7d073c0db
gd-1971-01-21-cryptical-envelopment-2-4,gd-1971-01-21,song-cryptical-envelopment,2,Set 2,4,false,true,Source song UUID 0d6ddc68-7e86-4b9b-8736-ea6e28138c2a; source label 'Cryptical Envelopment'.,gdshowsdb,0d6ddc68-7e86-4b9b-8736-ea6e28138c2a
gd-1971-01-21-cosmic-charlie-2-5,gd-1971-01-21,song-cosmic-charlie,2,Set 2,5,false,false,Source song UUID 4854d44b-b7cd-4320-b8e4-683bb5dba7aa; source label 'Cosmic Charlie'.,gdshowsdb,4854d44b-b7cd-4320-b8e4-683bb5dba7aa
gd-1971-01-21-china-cat-sunflower-2-6,gd-1971-01-21,song-china-cat-sunflower,2,Set 2,6,false,true,Source song UUID 0b6189cd-f0c4-405b-b113-b2ac8fe98a12; source label 'China Cat Sunflower'.,gdshowsdb,0b6189cd-f0c4-405b-b113-b2ac8fe98a12
gd-1971-01-21-i-know-you-rider-2-7,gd-1971-01-21,song-i-know-you-rider,2,Set 2,7,false,false,Source song UUID db7ddc11-f18d-4fe4-88d7-3e3235974521; source label 'I Know You Rider'.,gdshowsdb,db7ddc11-f18d-4fe4-88d7-3e3235974521
gd-1971-01-21-uncle-john-s-band-2-8,gd-1971-01-21,song-uncle-john-s-band,2,Set 2,8,false,false,"Source song UUID 8bd75584-6517-4a78-a196-72c57efcc7aa; source label ""Uncle John's Band"".",gdshowsdb,8bd75584-6517-4a78-a196-72c57efcc7aa
gd-1971-01-22-casey-jones-1-1,gd-1971-01-22,song-casey-jones,1,Set 1,1,false,false,Source song UUID 38372365-bd9f-48be-9fc4-6ee160698cec; source label 'Casey Jones'.,gdshowsdb,38372365-bd9f-48be-9fc4-6ee160698cec
gd-1971-01-22-beat-it-on-down-the-line-1-2,gd-1971-01-22,song-beat-it-on-down-the-line,1,Set 1,2,false,false,Source song UUID 3db1223b-74e9-48bb-8cbe-f1cc0df4aac4; source label 'Beat It On Down The Line'.,gdshowsdb,3db1223b-74e9-48bb-8cbe-f1cc0df4aac4
gd-1971-01-22-hurts-me-too-1-3,gd-1971-01-22,song-hurts-me-too,1,Set 1,3,false,false,Source song UUID 68327ee1-944c-42d2-a49e-e472dfeab940; source label 'Hurts Me Too'.,gdshowsdb,68327ee1-944c-42d2-a49e-e472dfeab940
gd-1971-01-22-me-and-my-uncle-1-4,gd-1971-01-22,song-me-and-my-uncle,1,Set 1,4,false,false,Source song UUID 6d49512b-1ec2-4009-9787-ebb70f3a0940; source label 'Me And My Uncle'.,gdshowsdb,6d49512b-1ec2-4009-9787-ebb70f3a0940
gd-1971-01-22-cold-rain-and-snow-1-5,gd-1971-01-22,song-cold-rain-and-snow,1,Set 1,5,false,false,Source song UUID 845721c4-5727-4c32-a54d-1912fc8a7df5; source label 'Cold Rain And Snow'.,gdshowsdb,845721c4-5727-4c32-a54d-1912fc8a7df5
gd-1971-01-22-hard-to-handle-1-6,gd-1971-01-22,song-hard-to-handle,1,Set 1,6,false,false,Source song UUID ea0d07cc-a3ae-4a50-8005-b7241d814c57; source label 'Hard To Handle'.,gdshowsdb,ea0d07cc-a3ae-4a50-8005-b7241d814c57
gd-1971-01-22-brokedown-palace-1-7,gd-1971-01-22,song-brokedown-palace,1,Set 1,7,false,false,Source song UUID 6c330b1f-f218-4faf-8b58-2ad8a59bc1c1; source label 'Brokedown Palace'.,gdshowsdb,6c330b1f-f218-4faf-8b58-2ad8a59bc1c1
gd-1971-01-22-johnny-b-goode-1-8,gd-1971-01-22,song-johnny-b-goode,1,Set 1,8,false,false,Source song UUID 0e97ae57-6acf-454a-9f47-6a2850084f2b; source label 'Johnny B. Goode'.,gdshowsdb,0e97ae57-6acf-454a-9f47-6a2850084f2b
gd-1971-01-22-china-cat-sunflower-2-1,gd-1971-01-22,song-china-cat-sunflower,2,Set 2,1,false,true,Source song UUID 013ecd3b-026d-4651-a646-362c97258e98; source label 'China Cat Sunflower'.,gdshowsdb,013ecd3b-026d-4651-a646-362c97258e98
gd-1971-01-22-i-know-you-rider-2-2,gd-1971-01-22,song-i-know-you-rider,2,Set 2,2,false,false,Source song UUID b19ca80a-a2b0-45fa-970b-5b3f1a4d7677; source label 'I Know You Rider'.,gdshowsdb,b19ca80a-a2b0-45fa-970b-5b3f1a4d7677
gd-1971-01-24-truckin-1-1,gd-1971-01-24,song-truckin,1,Set 1,1,false,false,"Source song UUID 03ad1704-f11e-401a-b206-1966b4059b6e; source label ""Truckin'"".",gdshowsdb,03ad1704-f11e-401a-b206-1966b4059b6e
gd-1971-01-24-china-cat-sunflower-1-2,gd-1971-01-24,song-china-cat-sunflower,1,Set 1,2,false,true,Source song UUID 2e22c377-dde8-47d1-8929-5df87a431e29; source label 'China Cat Sunflower'.,gdshowsdb,2e22c377-dde8-47d1-8929-5df87a431e29
gd-1971-01-24-i-know-you-rider-1-3,gd-1971-01-24,song-i-know-you-rider,1,Set 1,3,false,false,Source song UUID c25bb5e0-1508-4ad8-9b43-c92ad9ca892d; source label 'I Know You Rider'.,gdshowsdb,c25bb5e0-1508-4ad8-9b43-c92ad9ca892d
gd-1971-01-24-hurts-me-too-1-4,gd-1971-01-24,song-hurts-me-too,1,Set 1,4,false,false,Source song UUID 26d898f3-9f7c-4460-8659-bae38a6ced19; source label 'Hurts Me Too'.,gdshowsdb,26d898f3-9f7c-4460-8659-bae38a6ced19
gd-1971-01-24-cumberland-blues-1-5,gd-1971-01-24,song-cumberland-blues,1,Set 1,5,false,false,Source song UUID c678a437-47bc-484b-b0ee-e0c3aa0ec9e8; source label 'Cumberland Blues'.,gdshowsdb,c678a437-47bc-484b-b0ee-e0c3aa0ec9e8
gd-1971-01-24-casey-jones-1-6,gd-1971-01-24,song-casey-jones,1,Set 1,6,false,false,Source song UUID c91d001c-d929-411b-90a0-ca25f0f700c4; source label 'Casey Jones'.,gdshowsdb,c91d001c-d929-411b-90a0-ca25f0f700c4
gd-1971-01-24-sugar-magnolia-1-7,gd-1971-01-24,song-sugar-magnolia,1,Set 1,7,false,false,Source song UUID 25ab09ac-4142-443a-b976-fb6fe8c2fdad; source label 'Sugar Magnolia'.,gdshowsdb,25ab09ac-4142-443a-b976-fb6fe8c2fdad
gd-1971-01-24-hard-to-handle-1-8,gd-1971-01-24,song-hard-to-handle,1,Set 1,8,false,false,Source song UUID 04093607-aac2-467e-adcf-7221076f396c; source label 'Hard To Handle'.,gdshowsdb,04093607-aac2-467e-adcf-7221076f396c
gd-1971-01-24-turn-on-your-lovelight-1-9,gd-1971-01-24,song-turn-on-your-lovelight,1,Set 1,9,false,true,Source song UUID b6cc659a-5e0f-4a87-95e5-3393afb3ccb4; source label 'Turn On Your Lovelight'.,gdshowsdb,b6cc659a-5e0f-4a87-95e5-3393afb3ccb4
gd-1971-01-24-not-fade-away-1-10,gd-1971-01-24,song-not-fade-away,1,Set 1,10,false,true,Source song UUID 81f9269e-4577-40a6-a417-70b6006a13f4; source label 'Not Fade Away'.,gdshowsdb,81f9269e-4577-40a6-a417-70b6006a13f4
gd-1971-01-24-goin-down-the-road-feelin-bad-1-11,gd-1971-01-24,song-goin-down-the-road-feelin-bad,1,Set 1,11,false,true,"Source song UUID 3d8424d6-8fa9-44c2-984a-62ae871cd850; source label ""Goin' Down The Road Feelin' Bad"".",gdshowsdb,3d8424d6-8fa9-44c2-984a-62ae871cd850
gd-1971-01-24-turn-on-your-lovelight-1-12,gd-1971-01-24,song-turn-on-your-lovelight,1,Set 1,12,false,true,Source song UUID f3e1a96e-5b26-4425-a521-2024dc227f72; source label 'Turn On Your Lovelight'.,gdshowsdb,f3e1a96e-5b26-4425-a521-2024dc227f72
gd-1971-01-24-drums-1-13,gd-1971-01-24,song-drums,1,Set 1,13,false,true,Source song UUID 82c6fb1b-680b-40b2-aa9d-69d0be87338e; source label 'Drums'.,gdshowsdb,82c6fb1b-680b-40b2-aa9d-69d0be87338e
gd-1971-01-24-good-lovin-1-14,gd-1971-01-24,song-good-lovin,1,Set 1,14,false,true,"Source song UUID 5e0eea55-058f-4879-8308-d11d199e7941; source label ""Good Lovin'"".",gdshowsdb,5e0eea55-058f-4879-8308-d11d199e7941
gd-1971-01-24-uncle-john-s-band-1-15,gd-1971-01-24,song-uncle-john-s-band,1,Set 1,15,false,false,"Source song UUID 0cbf222c-70a7-47d4-a0df-3cbb4eb8af3c; source label ""Uncle John's Band"".",gdshowsdb,0cbf222c-70a7-47d4-a0df-3cbb4eb8af3c
gd-1971-02-18-bertha-1-1,gd-1971-02-18,song-bertha,1,Set 1,1,false,false,Source song UUID 43af8918-78e5-4c9c-8ed2-d3fd1228028f; source label 'Bertha'.,gdshowsdb,43af8918-78e5-4c9c-8ed2-d3fd1228028f
gd-1971-02-18-truckin-1-2,gd-1971-02-18,song-truckin,1,Set 1,2,false,false,"Source song UUID a4fda8a0-d79b-4634-8013-5134334a999a; source label ""Truckin'"".",gdshowsdb,a4fda8a0-d79b-4634-8013-5134334a999a
gd-1971-02-18-hurts-me-too-1-3,gd-1971-02-18,song-hurts-me-too,1,Set 1,3,false,false,Source song UUID 275a0366-6b3f-46ef-8d2b-c2f3ed9d8448; source label 'Hurts Me Too'.,gdshowsdb,275a0366-6b3f-46ef-8d2b-c2f3ed9d8448
gd-1971-02-18-loser-1-4,gd-1971-02-18,song-loser,1,Set 1,4,false,false,Source song UUID fda16c80-ea89-4c5c-8cad-0507e14967ae; source label 'Loser'.,gdshowsdb,fda16c80-ea89-4c5c-8cad-0507e14967ae
gd-1971-02-18-greatest-story-ever-told-1-5,gd-1971-02-18,song-greatest-story-ever-told,1,Set 1,5,false,true,Source song UUID edaa2b2a-7186-4d2d-8636-c3919fba184a; source label 'Greatest Story Ever Told'.,gdshowsdb,edaa2b2a-7186-4d2d-8636-c3919fba184a
gd-1971-02-18-johnny-b-goode-1-6,gd-1971-02-18,song-johnny-b-goode,1,Set 1,6,false,false,Source song UUID 3a0f719f-17fb-4252-aa4d-32c7d6fc53d2; source label 'Johnny B. Goode'.,gdshowsdb,3a0f719f-17fb-4252-aa4d-32c7d6fc53d2
gd-1971-02-18-mama-tried-1-7,gd-1971-02-18,song-mama-tried,1,Set 1,7,false,false,Source song UUID f1380af4-cb76-4b20-9d0e-85d888ca5afc; source label 'Mama Tried'.,gdshowsdb,f1380af4-cb76-4b20-9d0e-85d888ca5afc
gd-1971-02-18-hard-to-handle-1-8,gd-1971-02-18,song-hard-to-handle,1,Set 1,8,false,false,Source song UUID 7c308a3e-acd0-4820-a86f-15b041899600; source label 'Hard To Handle'.,gdshowsdb,7c308a3e-acd0-4820-a86f-15b041899600
gd-1971-02-18-dark-star-1-9,gd-1971-02-18,song-dark-star,1,Set 1,9,false,true,Source song UUID f5a4016e-bf5d-48b3-8be7-89f66ea56dc6; source label 'Dark Star'.,gdshowsdb,f5a4016e-bf5d-48b3-8be7-89f66ea56dc6
gd-1971-02-18-wharf-rat-1-10,gd-1971-02-18,song-wharf-rat,1,Set 1,10,false,true,Source song UUID c9b07127-8f3d-4bbd-95de-2272d0d27286; source label 'Wharf Rat'.,gdshowsdb,c9b07127-8f3d-4bbd-95de-2272d0d27286
gd-1971-02-18-beautiful-jam-1-11,gd-1971-02-18,song-beautiful-jam,1,Set 1,11,false,true,Source song UUID aa45bf43-bc93-48c7-a1cd-b8edb2724837; source label 'Beautiful Jam'.,gdshowsdb,aa45bf43-bc93-48c7-a1cd-b8edb2724837
gd-1971-02-18-dark-star-1-12,gd-1971-02-18,song-dark-star,1,Set 1,12,false,true,Source song UUID c7f68625-f736-4c78-bfee-368dc9b01267; source label 'Dark Star'.,gdshowsdb,c7f68625-f736-4c78-bfee-368dc9b01267
gd-1971-02-18-me-and-my-uncle-1-13,gd-1971-02-18,song-me-and-my-uncle,1,Set 1,13,false,false,Source song UUID a86b1705-b4c8-43e6-b587-84f0d42ecdc1; source label 'Me And My Uncle'.,gdshowsdb,a86b1705-b4c8-43e6-b587-84f0d42ecdc1
gd-1971-02-18-casey-jones-2-1,gd-1971-02-18,song-casey-jones,2,Set 2,1,false,false,Source song UUID 4a13b0f8-385f-4964-85d9-d7363a7c1413; source label 'Casey Jones'.,gdshowsdb,4a13b0f8-385f-4964-85d9-d7363a7c1413
gd-1971-02-18-playing-in-the-band-2-2,gd-1971-02-18,song-playing-in-the-band,2,Set 2,2,false,false,Source song UUID 821aab63-9fbd-4078-a2aa-78df73012a99; source label 'Playing In The Band'.,gdshowsdb,821aab63-9fbd-4078-a2aa-78df73012a99
gd-1971-02-18-me-and-bobby-mcgee-2-3,gd-1971-02-18,song-me-and-bobby-mcgee,2,Set 2,3,false,false,Source song UUID 0be48113-b33b-4781-acd4-206a971b9011; source label 'Me And Bobby McGee'.,gdshowsdb,0be48113-b33b-4781-acd4-206a971b9011
gd-1971-02-18-candyman-2-4,gd-1971-02-18,song-candyman,2,Set 2,4,false,false,Source song UUID 8b2e6e26-0a98-4597-89a2-8f486343b662; source label 'Candyman'.,gdshowsdb,8b2e6e26-0a98-4597-89a2-8f486343b662
gd-1971-02-18-big-boss-man-2-5,gd-1971-02-18,song-big-boss-man,2,Set 2,5,false,false,Source song UUID cff8c91f-9e66-4ff5-9669-91dc37d10c1f; source label 'Big Boss Man'.,gdshowsdb,cff8c91f-9e66-4ff5-9669-91dc37d10c1f
gd-1971-02-18-sugar-magnolia-2-6,gd-1971-02-18,song-sugar-magnolia,2,Set 2,6,false,false,Source song UUID 3925028d-63fa-4260-83ad-93aa6e3cbf14; source label 'Sugar Magnolia'.,gdshowsdb,3925028d-63fa-4260-83ad-93aa6e3cbf14
gd-1971-02-18-saint-stephen-2-7,gd-1971-02-18,song-saint-stephen,2,Set 2,7,false,true,Source song UUID 320350ae-c878-49a5-907c-1507843c5f95; source label 'Saint Stephen'.,gdshowsdb,320350ae-c878-49a5-907c-1507843c5f95
gd-1971-02-18-not-fade-away-2-8,gd-1971-02-18,song-not-fade-away,2,Set 2,8,false,true,Source song UUID ee458db6-0832-461b-8f56-38c71dd155bf; source label 'Not Fade Away'.,gdshowsdb,ee458db6-0832-461b-8f56-38c71dd155bf
gd-1971-02-18-goin-down-the-road-feelin-bad-2-9,gd-1971-02-18,song-goin-down-the-road-feelin-bad,2,Set 2,9,false,true,"Source song UUID 78f74473-3d31-4410-a45b-f2983b0d6769; source label ""Goin' Down The Road Feelin' Bad"".",gdshowsdb,78f74473-3d31-4410-a45b-f2983b0d6769
gd-1971-02-18-not-fade-away-2-10,gd-1971-02-18,song-not-fade-away,2,Set 2,10,false,true,Source song UUID 7557d640-69df-42f7-9084-2e85483d340f; source label 'Not Fade Away'.,gdshowsdb,7557d640-69df-42f7-9084-2e85483d340f
gd-1971-02-18-uncle-john-s-band-2-11,gd-1971-02-18,song-uncle-john-s-band,2,Set 2,11,false,false,"Source song UUID af12eb31-cebd-4ae8-83bf-c56fcf0d84ea; source label ""Uncle John's Band"".",gdshowsdb,af12eb31-cebd-4ae8-83bf-c56fcf0d84ea
gd-1971-02-19-truckin-1-1,gd-1971-02-19,song-truckin,1,Set 1,1,false,false,"Source song UUID 8fefdccb-a6d3-4501-aace-976af66a43ef; source label ""Truckin'"".",gdshowsdb,8fefdccb-a6d3-4501-aace-976af66a43ef
gd-1971-02-19-loser-1-2,gd-1971-02-19,song-loser,1,Set 1,2,false,false,Source song UUID 63527709-c14e-4d71-8127-8b9f8c1ece61; source label 'Loser'.,gdshowsdb,63527709-c14e-4d71-8127-8b9f8c1ece61
gd-1971-02-19-cumberland-blues-1-3,gd-1971-02-19,song-cumberland-blues,1,Set 1,3,false,false,Source song UUID 795bf2b6-71fd-435d-9ed8-82fb66a66245; source label 'Cumberland Blues'.,gdshowsdb,795bf2b6-71fd-435d-9ed8-82fb66a66245
gd-1971-02-19-hurts-me-too-1-4,gd-1971-02-19,song-hurts-me-too,1,Set 1,4,false,false,Source song UUID 5b2d01ac-61ae-49b1-9134-ff85115fe585; source label 'Hurts Me Too'.,gdshowsdb,5b2d01ac-61ae-49b1-9134-ff85115fe585
gd-1971-02-19-bertha-1-5,gd-1971-02-19,song-bertha,1,Set 1,5,false,false,Source song UUID 493bddb8-5ab3-44b3-9d28-6b40c3866cfa; source label 'Bertha'.,gdshowsdb,493bddb8-5ab3-44b3-9d28-6b40c3866cfa
gd-1971-02-19-playing-in-the-band-1-6,gd-1971-02-19,song-playing-in-the-band,1,Set 1,6,false,false,Source song UUID fe466441-1730-4111-a776-e0ca6d601a18; source label 'Playing In The Band'.,gdshowsdb,fe466441-1730-4111-a776-e0ca6d601a18
gd-1971-02-19-dark-hollow-1-7,gd-1971-02-19,song-dark-hollow,1,Set 1,7,false,false,Source song UUID c89a8e08-a31b-4d3a-ae77-70390c48e5d6; source label 'Dark Hollow'.,gdshowsdb,c89a8e08-a31b-4d3a-ae77-70390c48e5d6
gd-1971-02-19-smokestack-lightning-1-8,gd-1971-02-19,song-smokestack-lightning,1,Set 1,8,false,false,Source song UUID 9964183c-5cb7-4cc4-b6c0-6e7e95c83133; source label 'Smokestack Lightning'.,gdshowsdb,9964183c-5cb7-4cc4-b6c0-6e7e95c83133
gd-1971-02-19-china-cat-sunflower-1-9,gd-1971-02-19,song-china-cat-sunflower,1,Set 1,9,false,true,Source song UUID 5f247565-007d-4faf-a7f5-3c2939e08662; source label 'China Cat Sunflower'.,gdshowsdb,5f247565-007d-4faf-a7f5-3c2939e08662
gd-1971-02-19-i-know-you-rider-1-10,gd-1971-02-19,song-i-know-you-rider,1,Set 1,10,false,false,Source song UUID 2b275620-db0c-424f-ba9a-774e7f6ec143; source label 'I Know You Rider'.,gdshowsdb,2b275620-db0c-424f-ba9a-774e7f6ec143
gd-1971-02-19-greatest-story-ever-told-2-1,gd-1971-02-19,song-greatest-story-ever-told,2,Set 2,1,false,true,Source song UUID 52350965-c8da-4ec7-b8bb-b73304b2c353; source label 'Greatest Story Ever Told'.,gdshowsdb,52350965-c8da-4ec7-b8bb-b73304b2c353
gd-1971-02-19-johnny-b-goode-2-2,gd-1971-02-19,song-johnny-b-goode,2,Set 2,2,false,false,Source song UUID 535a214c-957a-4cde-85f8-b9a49b553d89; source label 'Johnny B. Goode'.,gdshowsdb,535a214c-957a-4cde-85f8-b9a49b553d89
gd-1971-02-19-bird-song-2-3,gd-1971-02-19,song-bird-song,2,Set 2,3,false,false,Source song UUID 0210379d-ecb5-430d-805c-77c8c400879e; source label 'Bird Song'.,gdshowsdb,0210379d-ecb5-430d-805c-77c8c400879e
gd-1971-02-19-easy-wind-2-4,gd-1971-02-19,song-easy-wind,2,Set 2,4,false,false,Source song UUID 82920860-b4d8-4ccf-9b6b-de4cfcfbf491; source label 'Easy Wind'.,gdshowsdb,82920860-b4d8-4ccf-9b6b-de4cfcfbf491
gd-1971-02-19-deal-2-5,gd-1971-02-19,song-deal,2,Set 2,5,false,false,Source song UUID 7f00f420-1e5d-47f5-a20f-c3778017f36c; source label 'Deal'.,gdshowsdb,7f00f420-1e5d-47f5-a20f-c3778017f36c
gd-1971-02-19-cryptical-envelopment-2-6,gd-1971-02-19,song-cryptical-envelopment,2,Set 2,6,false,true,Source song UUID 846b8673-e289-4e15-9d40-1927b6002925; source label 'Cryptical Envelopment'.,gdshowsdb,846b8673-e289-4e15-9d40-1927b6002925
gd-1971-02-19-drums-2-7,gd-1971-02-19,song-drums,2,Set 2,7,false,true,Source song UUID beca2c41-37fc-4283-b942-cacb03e46956; source label 'Drums'.,gdshowsdb,beca2c41-37fc-4283-b942-cacb03e46956
